"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1929071273579094265","Sun Jun 01 07:03:26 +0000 2025","0","Gue stress banget anjir liat kakek kakek viral di tt yang marah-marah ke strangers. Ternyata gak cuma sekali dia begitu. Kata-kata yang keluar dari mulutnya itu loh Dinsos plis kerja ini kakek kakek kayaknya ada gangguan deh","1929071273579094265","","","in","","0","0","0","https://x.com/undefined/status/1929071273579094265","1956480499",
"1929071253794517124","Sun Jun 01 07:03:22 +0000 2025","0","Dan juga aku tuh tim males komplen walau sebenarnya dalem hati berisik terus aku juga ga bisa merangkai kata-kata yang enak di baca takut kena salty ","1929071257414180948","","lovelyNhuYimz","in","","0","0","0","https://x.com/undefined/status/1929071257414180948","1641869560751210497",
"1928345101484576837","Sun Jun 01 07:03:02 +0000 2025","0","@wifnteo Kamu mau bikin aku mleyot berapa kali sayang aku udah meleleh banget baca kata kata kamu ini ","1929071173175787803","","wifnteo","in","","0","0","0","https://x.com/undefined/status/1929071173175787803","1057869442007228416",
"1929071126912651555","Sun Jun 01 07:02:51 +0000 2025","1","tapi gimana anjir cuma bisa sabar sabar sabar. sampe udah muak sama kata-kata sabar..","1929071126912651555","","","in","","0","0","0","https://x.com/undefined/status/1929071126912651555","1183075553336709120",
"1929070999254819089","Sun Jun 01 07:02:21 +0000 2025","0","Sport jantung melihat gimana remaja mudah tertipu manis kata-kata. #DepokSOS #SaveOurSurroundingsFest","1929070999254819089","","","in","","0","0","0","https://x.com/undefined/status/1929070999254819089","1687032100678230016",
"1929070905868652622","Sun Jun 01 07:01:59 +0000 2025","3","Kata-kata hari ini pak Inzaghiiiiiii Ini adalah tiga. Tiga kali kalah tiga kompetisi gagal juara https://t.co/rtthsFsFBZ","1929070905868652622","https://pbs.twimg.com/media/GsVvw21aMAEy0GZ.jpg","","in","","0","0","0","https://x.com/undefined/status/1929070905868652622","4152518174",
"1929070827258966327","Sun Jun 01 07:01:40 +0000 2025","1","normalisasi kok kata kata tiktok gendeng mbakkk","1929070827258966327","","","in","","0","0","0","https://x.com/undefined/status/1929070827258966327","1142782139785592832",
"1929051055322706075","Sun Jun 01 07:00:28 +0000 2025","0","@kenzezt Benee banget kata kata nya","1929070525914947844","","kenzezt","in","","0","0","0","https://x.com/undefined/status/1929070525914947844","1599695159440322561",
"1927908799614177760","Sun Jun 01 07:00:25 +0000 2025","0","@lnovo83 @sukafantasy46 Jitu juga rangkaian kata-kata pujangga umpan ke.akan tu bang https://t.co/pP3nY9miEI","1929070515152425086","https://pbs.twimg.com/tweet_video_thumb/GsVvYUqbAAARtLc.jpg","lnovo83","in","","0","0","0","https://x.com/undefined/status/1929070515152425086","1840391437252538368",
"1929070374941069792","Sun Jun 01 06:59:52 +0000 2025","1","Kramas diawali dengan kata kata sok bijak akhirnya gak jadi kramas Cobain deh","1929070374941069792","","","in","","0","0","0","https://x.com/undefined/status/1929070374941069792","486650220",
"1929069374662418942","Sun Jun 01 06:55:53 +0000 2025","3","Kata kata indah pun tidak cukup mendiskripsikan kamu yang begitu sempurna #정수빈상하이첫팬사인 #ChungSubinFirstFanMeeting","1929069374662418942","","","in","","0","1","1","https://x.com/undefined/status/1929069374662418942","539688902",
"1929065823974346964","Sun Jun 01 06:54:48 +0000 2025","0","@BofurinFlower Kasihan kakak cantik lucu nan imut ini di bombardir oleh kata kata yang merepresentasikan dirinya.","1929069099918733547","","BofurinFlower","in","","0","1","0","https://x.com/undefined/status/1929069099918733547","1909216095766200320",
"1928845440033669549","Sun Jun 01 06:54:37 +0000 2025","0","@pockyrc1 @footbalicius @WatchmenID Mana clip/kata kata KOTOR yang keluar dari komentatornya??? (atau emang otak lo aja yang KOTOR?)","1929069052913238335","","pockyrc1","in","","0","0","0","https://x.com/undefined/status/1929069052913238335","2287557392",
"1929068742580867084","Sun Jun 01 06:53:23 +0000 2025","0","Sampe ngucap kata kata yang sama saking seringnya bahas hal itu. emang guenya yang harus sadar diri","1929068742580867084","","","in","","0","0","0","https://x.com/undefined/status/1929068742580867084","1305047571862228993",
"1929068266527539687","Sun Jun 01 06:51:29 +0000 2025","0","First time aku tak henti mencarut lepas tengok vtt yg ada kata-kata menyedihkan Ye. Kau punya la tu. Mmg aku carut dari awal sampai akhir vtt tu. Pale buto kau la terpaling sedih. Terpaling tersakiti sial babi anjing. Reply chat aku dulu","1929068266527539687","","","in","","0","0","0","https://x.com/undefined/status/1929068266527539687","992989667308941313",
"1928133115752632838","Sun Jun 01 06:51:20 +0000 2025","0","⠀ Beberapa detik ia diam sebelum akhirnya meraih cangkir itu dengan satu tangan dan menyesapnya dalam diam. Pahitnya pas. Tidak menusuk cukup untuk mengingatkan bahwa sesuatu sedang bekerja di dalam. Ia tidak langsung menjawab Darma. Ada hal dalam kata-kata tadi ( ) ⠀","1929068227977416841","","0FIVICTORY","in","","0","1","0","https://x.com/undefined/status/1929068227977416841","1647602215492919296",
"1929067857616294198","Sun Jun 01 06:49:52 +0000 2025","0","Gada itu karma. Itu cuma kata kata penghibur","1929067857616294198","","","in","","0","0","0","https://x.com/undefined/status/1929067857616294198","968400474842918913",
"1928991518594867358","Sun Jun 01 06:49:47 +0000 2025","0","Hay lagi-lagi jualan. Kali ini cluenya lebih singkat cuma pakai kata-kata yang masih bisa dihitung jari. https://t.co/Hl7F3QuYtO","1929067837945163888","https://pbs.twimg.com/media/GsVs-KraMAQpkvS.jpg","ObscuraCase","in","","2","1","0","https://x.com/undefined/status/1929067837945163888","3665540355",
"1929056842992279677","Sun Jun 01 06:41:55 +0000 2025","0","@Yujiu212 Cakep bgt kata kata nya","1929065856043975051","","Yujiu212","in","","0","1","0","https://x.com/undefined/status/1929065856043975051","1857755322263416836",
"1929065431349776847","Sun Jun 01 06:40:13 +0000 2025","1","Kata-kata hari ini~ https://t.co/feHjMUFXad","1929065431349776847","https://pbs.twimg.com/amplify_video_thumb/1929065317709524993/img/bg3cklmmvwBPZHNk.jpg","","in","","0","0","0","https://x.com/undefined/status/1929065431349776847","424826235",
"1929065368196157909","Sun Jun 01 06:39:58 +0000 2025","190","250601 #CARMEN weverse comment : tumben gak ada kata-kata dari kemaren : mager.. skip : hari hari liat orang di notice sama idol nya lah gua kapan ya? : Kapan kapan #Hearts2Hearts #하츠투하츠 #H2H @Hearts2Hearts https://t.co/0YOYf0tFaJ","1929065368196157909","https://pbs.twimg.com/media/GsVqufzaMAInsRF.jpg","","in","","1","0","30","https://x.com/undefined/status/1929065368196157909","1697500654066155520",
"1929058895957213686","Sun Jun 01 06:38:33 +0000 2025","0","@bfgrent Tapi perlu diingat aku anaknya bukan si paling PT tapi aku woa banget woa mentok! Aku suka nyiram pacarku pakai kata kata apresiasi plus kata kata manis hehe. Jadi.. Mind to spend 2 days with me? : https://t.co/w8NgQL5bID https://t.co/VoPLPOctXX","1929065008681386429","","Liefjei","in","","0","0","0","https://x.com/undefined/status/1929065008681386429","1911332661127503872",
"1929064227551195460","Sun Jun 01 06:35:26 +0000 2025","1","Kata kata hari ini mqin empi el aka bang komposisi hero gituan https://t.co/eyg3EmFgmP","1929064227551195460","https://pbs.twimg.com/media/GsVpsSgagAARTsP.jpg","","in","","0","1","0","https://x.com/undefined/status/1929064227551195460","3020851448",
"1928925696388223019","Sun Jun 01 06:33:37 +0000 2025","0","@Iyangaprill kata kata penguat","1929063767939137993","","Iyangaprill","in","","0","0","0","https://x.com/undefined/status/1929063767939137993","1496710711376252933",
"1929025282209611798","Sun Jun 01 06:32:25 +0000 2025","0","@erreerya Kata kata ajaib Yaudah mau gimana lagi ","1929063466083729639","","erreerya","in","","0","0","0","https://x.com/undefined/status/1929063466083729639","851181944",
"1928916954380906598","Sun Jun 01 06:29:40 +0000 2025","0","@flippy_flash @FansNerazzurri Marah niye? 5-0 bang udah gak ketolong itu parahnya. Di final pula. Minimal malu bang malah ngata-ngatain decul Kasar amat kata-kata orang lagi emosi bercampur malu ","1929062774065483886","","flippy_flash","in","","0","0","0","https://x.com/undefined/status/1929062774065483886","291558763",
